-0.86666667	-0.46666667	-0.04816873
-0.86666667	-0.33333333	-0.06214894
-0.86666667	-0.20000000	-0.06402254
-0.86666667	-0.06666667	-0.02146788
-0.86666667	0.06666667	0.02146788
-0.86666667	0.20000000	0.04392172
-0.86666667	0.33333333	0.06886138
-0.86666667	0.46666667	0.06159362
-0.73333333	-0.60000000	-0.11010209
-0.73333333	-0.46666667	-0.13052599
-0.73333333	-0.33333333	-0.11691628
-0.73333333	-0.20000000	-0.09055114
-0.73333333	-0.06666667	-0.03036338
-0.73333333	0.06666667	0.03036338
-0.73333333	0.20000000	0.07882289
-0.73333333	0.33333333	0.13034117
-0.73333333	0.46666667	0.17751311
-0.73333333	0.60000000	0.13149436
-0.60000000	-0.73333333	-0.13983105
-0.60000000	-0.60000000	-0.30989315
-0.60000000	-0.46666667	-0.24692906
-0.60000000	-0.33333333	-0.17957649
-0.60000000	-0.20000000	-0.10903418
-0.60000000	-0.06666667	-0.03656106
-0.60000000	0.06666667	0.03656106
-0.60000000	0.20000000	0.10903662
-0.60000000	0.33333333	0.17957459
-0.60000000	0.46666667	0.24692416
-0.60000000	0.60000000	0.22308946
-0.60000000	0.73333333	0.10824581
-0.46666667	-0.86666667	-0.13285243
-0.46666667	-0.73333333	-0.24944184
-0.46666667	-0.60000000	-0.35409579
-0.46666667	-0.46666667	-0.28215155
-0.46666667	-0.33333333	-0.20519151
-0.46666667	-0.20000000	-0.12458619
-0.46666667	-0.06666667	-0.04177592
-0.46666667	0.06666667	0.04177592
-0.46666667	0.20000000	0.12458962
-0.46666667	0.33333333	0.20518880
-0.46666667	0.46666667	0.28214465
-0.46666667	0.60000000	0.26599437
-0.46666667	0.73333333	0.20989379
-0.46666667	0.86666667	0.12055790
-0.33333333	-0.86666667	-0.28196788
-0.33333333	-0.73333333	-0.37100276
-0.33333333	-0.60000000	-0.40459647
-0.33333333	-0.46666667	-0.32238983
-0.33333333	-0.33333333	-0.23445462
-0.33333333	-0.20000000	-0.14235538
-0.33333333	-0.06666667	-0.04773424
-0.33333333	0.06666667	0.04773424
-0.33333333	0.20000000	0.14235808
-0.33333333	0.33333333	0.23445261
-0.33333333	0.46666667	0.32238449
-0.33333333	0.60000000	0.34885939
-0.33333333	0.73333333	0.34477708
-0.33333333	0.86666667	0.27233783
-0.20000000	-0.86666667	-0.44031018
-0.20000000	-0.73333333	-0.50209798
-0.20000000	-0.60000000	-0.46229832
-0.20000000	-0.46666667	-0.36836498
-0.20000000	-0.33333333	-0.26788996
-0.20000000	-0.20000000	-0.16265883
-0.20000000	-0.06666667	-0.05454235
-0.20000000	0.06666667	0.05454235
-0.20000000	0.20000000	0.16266010
-0.20000000	0.33333333	0.26788942
-0.20000000	0.46666667	0.36836281
-0.20000000	0.60000000	0.44999686
-0.20000000	0.73333333	0.49881976
-0.20000000	0.86666667	0.43949063
-0.06666667	-0.86666667	-0.50311198
-0.06666667	-0.73333333	-0.57371262
-0.06666667	-0.60000000	-0.52823630
-0.06666667	-0.46666667	-0.42090518
-0.06666667	-0.33333333	-0.30609932
-0.06666667	-0.20000000	-0.18585899
-0.06666667	-0.06666667	-0.06232177
-0.06666667	0.06666667	0.06232177
-0.06666667	0.20000000	0.18586044
-0.06666667	0.33333333	0.30609870
-0.06666667	0.46666667	0.42090269
-0.06666667	0.60000000	0.51418028
-0.06666667	0.73333333	0.56996683
-0.06666667	0.86666667	0.50217553
0.06666667	-0.86666667	-0.57487125
0.06666667	-0.73333333	-0.65554171
0.06666667	-0.60000000	-0.60357908
0.06666667	-0.46666667	-0.48093923
