-0.86666667	-0.46666667	0.10521848
-0.86666667	-0.33333333	0.27705368
-0.86666667	-0.20000000	0.45511111
-0.86666667	-0.06666667	0.48118519
-0.86666667	0.06666667	0.48118519
-0.86666667	0.20000000	0.35170370
-0.86666667	0.33333333	0.28296296
-0.86666667	0.46666667	0.11703704
-0.73333333	-0.60000000	0.03595506
-0.73333333	-0.46666667	0.14382022
-0.73333333	-0.33333333	0.29188514
-0.73333333	-0.20000000	0.43377778
-0.73333333	-0.06666667	0.46696296
-0.73333333	0.06666667	0.46696296
-0.73333333	0.20000000	0.37718519
-0.73333333	0.33333333	0.30370370
-0.73333333	0.46666667	0.18518519
-0.73333333	0.60000000	0.08000000
-0.60000000	-0.73333333	-0.03595506
-0.60000000	-0.60000000	-0.00000000
-0.60000000	-0.46666667	0.14222222
-0.60000000	-0.33333333	0.24888889
-0.60000000	-0.20000000	0.32000000
-0.60000000	-0.06666667	0.35555556
-0.60000000	0.06666667	0.35555556
-0.60000000	0.20000000	0.32000000
-0.60000000	0.33333333	0.24888889
-0.60000000	0.46666667	0.14222222
-0.60000000	0.60000000	0.06279081
-0.60000000	0.73333333	-0.01100213
-0.46666667	-0.86666667	-0.10521848
-0.46666667	-0.73333333	-0.14382022
-0.46666667	-0.60000000	-0.14222222
-0.46666667	-0.46666667	-0.00000000
-0.46666667	-0.33333333	0.10666667
-0.46666667	-0.20000000	0.17777778
-0.46666667	-0.06666667	0.21333333
-0.46666667	0.06666667	0.21333333
-0.46666667	0.20000000	0.17777778
-0.46666667	0.33333333	0.10666667
-0.46666667	0.46666667	0.00000000
-0.46666667	0.60000000	-0.05783464
-0.46666667	0.73333333	-0.10679934
-0.46666667	0.86666667	-0.09354181
-0.33333333	-0.86666667	-0.27705368
-0.33333333	-0.73333333	-0.29188514
-0.33333333	-0.60000000	-0.24888889
-0.33333333	-0.46666667	-0.10666667
-0.33333333	-0.33333333	-0.00000000
-0.33333333	-0.20000000	0.07111111
-0.33333333	-0.06666667	0.10666667
-0.33333333	0.06666667	0.10666667
-0.33333333	0.20000000	0.07111111
-0.33333333	0.33333333	0.00000000
-0.33333333	0.46666667	-0.10666667
-0.33333333	0.60000000	-0.18733002
-0.33333333	0.73333333	-0.26481876
-0.33333333	0.86666667	-0.26736792
-0.20000000	-0.86666667	-0.45511111
-0.20000000	-0.73333333	-0.43377778
-0.20000000	-0.60000000	-0.32000000
-0.20000000	-0.46666667	-0.17777778
-0.20000000	-0.33333333	-0.07111111
-0.20000000	-0.20000000	-0.00000000
-0.20000000	-0.06666667	0.03555556
-0.20000000	0.06666667	0.03555556
-0.20000000	0.20000000	0.00000000
-0.20000000	0.33333333	-0.07111111
-0.20000000	0.46666667	-0.17777778
-0.20000000	0.60000000	-0.30285714
-0.20000000	0.73333333	-0.42920635
-0.20000000	0.86666667	-0.45396825
-0.06666667	-0.86666667	-0.48118519
-0.06666667	-0.73333333	-0.46696296
-0.06666667	-0.60000000	-0.35555556
-0.06666667	-0.46666667	-0.21333333
-0.06666667	-0.33333333	-0.10666667
-0.06666667	-0.20000000	-0.03555556
-0.06666667	-0.06666667	-0.00000000
-0.06666667	0.06666667	-0.00000000
-0.06666667	0.20000000	-0.03555556
-0.06666667	0.33333333	-0.10666667
-0.06666667	0.46666667	-0.21333333
-0.06666667	0.60000000	-0.33777778
-0.06666667	0.73333333	-0.46222222
-0.06666667	0.86666667	-0.48000000
0.06666667	-0.86666667	-0.48118519
0.06666667	-0.73333333	-0.46696296
0.06666667	-0.60000000	-0.35555556
0.06666667	-0.46666667	-0.21333333
0.06666667	-0.33333333	-0.10666667
0.06666667	-0.20000000	-0.03555556
0.06666667	-0.06666667	-0.00000000
0.06666667	0.06666667	-0.00000000
0.06666667	0.20000000	-0.03555556
0.06666667	0.33333333	-0.10666667
0.06666667	0.46666667	-0.21333333
0.06666667	0.60000000	-0.33777778
0.06666667	0.73333333	-0.46222222
0.06666667	0.86666667	-0.48000000
0.20000000	-0.86666667	-0.35170370
0.20000000	-0.73333333	-0.37718519
0.20000000	-0.60000000	-0.32000000
0.20000000	-0.46666667	-0.17777778
0.20000000	-0.33333333	-0.07111111
0.20000000	-0.20000000	-0.00000000
0.20000000	-0.06666667	0.03555556
0.20000000	0.06666667	0.03555556
0.20000000	0.20000000	-0.00000000
0.20000000	0.33333333	-0.07111111
0.20000000	0.46666667	-0.17777778
0.20000000	0.60000000	-0.27347228
0.20000000	0.73333333	-0.35953071
0.20000000	0.86666667	-0.34576858
0.33333333	-0.86666667	-0.28296296
0.33333333	-0.73333333	-0.30370370
0.33333333	-0.60000000	-0.24888889
0.33333333	-0.46666667	-0.10666667
0.33333333	-0.33333333	-0.00000000
0.33333333	-0.20000000	0.07111111
0.33333333	-0.06666667	0.10666667
0.33333333	0.06666667	0.10666667
0.33333333	0.20000000	0.07111111
0.33333333	0.33333333	0.00000000
0.33333333	0.46666667	-0.10666667
0.33333333	0.60000000	-0.20102507
0.33333333	0.73333333	-0.28554865
0.33333333	0.86666667	-0.27687693
0.46666667	-0.86666667	-0.11703704
0.46666667	-0.73333333	-0.18518519
0.46666667	-0.60000000	-0.14222222
0.46666667	-0.46666667	-0.00000000
0.46666667	-0.33333333	0.10666667
0.46666667	-0.20000000	0.17777778
